filename;size;dominating_set;runtime;mipgap;optimal
rnd_150_50_2.txt;4;[11, 18, 68, 129];0.9992690086364746;0.0;True
rnd_50_20_3.txt;6;[8, 11, 18, 21, 32, 39];0.00604701042175293;0.0;True
rnd_300_40_3.txt;5;[11, 62, 119, 139, 261];247.97710180282593;0.0;True
rnd_300_50_1.txt;5;[55, 128, 234, 240, 285];140.83494210243225;0.0;True
rnd_30_20_1.txt;5;[3, 9, 11, 25, 28];0.002074003219604492;0.0;True
rnd_500_50_4.txt;5;[62, 206, 334, 374, 405];1571.029587984085;0.0;True
rnd_5000_50_1.txt;9;[255, 483, 2127, 2179, 2322, 2658, 2877, 3142, 4987];1802.520793914795;0.7777777777777778;False
rnd_1000_30_1.txt;10;[3, 51, 135, 271, 340, 706, 757, 758, 812, 840];1800.0152080059052;0.5;False
rnd_600_40_2.txt;7;[118, 176, 224, 227, 332, 405, 552];1800.0067660808563;0.42857142857142855;False
rnd_30_30_4.txt;4;[6, 10, 14, 26];0.008800029754638672;0.0;True
rnd_5000_40_1.txt;12;[336, 384, 546, 756, 1424, 1543, 3040, 3493, 4117, 4330, 4617, 4706];1800.7287681102753;0.75;False
rnd_600_30_4.txt;8;[120, 256, 357, 389, 422, 465, 487, 514];1800.0075669288635;0.375;False
rnd_3500_20_4.txt;20;[52, 254, 277, 411, 483, 892, 910, 941, 967, 1190, 1318, 1478, 1525, 1700, 2273, 2287, 2412, 2455, 2769, 3382];1800.440954208374;0.7;False
rnd_10_30_4.txt;3;[4, 5, 6];0.00023317337036132812;0.0;True
rnd_30_50_4.txt;3;[8, 9, 10];0.006139039993286133;0.0;True
rnd_500_30_3.txt;8;[10, 30, 78, 269, 298, 310, 347, 383];1800.0071108341217;0.25;False
rnd_30_40_2.txt;3;[6, 25, 28];0.002501964569091797;0.0;True
rnd_250_20_4.txt;9;[4, 81, 82, 133, 191, 195, 209, 231, 244];151.58610701560974;0.0;True
rnd_3000_20_2.txt;19;[331, 414, 457, 459, 479, 514, 656, 1431, 1509, 1534, 1770, 1799, 1945, 1997, 2005, 2284, 2617, 2708, 2858];1800.1883299350739;0.6842105263157895;False
rnd_900_40_3.txt;7;[178, 198, 199, 253, 476, 626, 897];1800.014503955841;0.42857142857142855;False
rnd_30_30_3.txt;4;[0, 6, 16, 20];0.003596067428588867;0.0;True
rnd_400_50_2.txt;5;[12, 26, 61, 239, 377];632.288566827774;0.0;True
rnd_100_40_2.txt;4;[11, 32, 54, 79];0.11309194564819336;0.0;True
rnd_450_20_1.txt;11;[4, 40, 52, 92, 146, 197, 207, 338, 350, 420, 447];1800.0065939426422;0.2727272727272727;False
rnd_100_50_4.txt;4;[65, 67, 79, 86];0.2881920337677002;0.0;True
rnd_500_50_2.txt;5;[142, 179, 215, 296, 389];1581.495749950409;0.0;True
rnd_350_30_4.txt;7;[13, 184, 215, 223, 244, 297, 343];452.8495008945465;0.0;True
rnd_250_40_3.txt;5;[90, 114, 154, 208, 248];89.03915095329285;0.0;True
rnd_800_50_4.txt;6;[42, 56, 59, 339, 418, 727];1800.0291719436646;0.5;False
rnd_2500_50_1.txt;7;[73, 197, 862, 1299, 1482, 1493, 1499];1800.014281988144;0.5714285714285714;False
rnd_800_40_4.txt;7;[186, 276, 330, 371, 538, 581, 590];1800.0091669559479;0.42857142857142855;False
rnd_50_20_4.txt;6;[1, 2, 8, 17, 26, 42];0.03447890281677246;0.0;True
rnd_1500_30_2.txt;11;[22, 449, 494, 565, 689, 909, 955, 971, 1074, 1117, 1363];1800.0367231369019;0.6363636363636364;False
rnd_800_30_2.txt;9;[168, 210, 226, 233, 289, 345, 387, 503, 579];1800.0080618858337;0.4444444444444444;False
rnd_2000_40_1.txt;9;[21, 57, 677, 1025, 1098, 1154, 1238, 1718, 1947];1800.0587561130524;0.6666666666666666;False
rnd_3000_40_3.txt;10;[186, 215, 357, 913, 1059, 1650, 1911, 2133, 2583, 2755];1800.2124819755554;0.7;False
rnd_300_50_4.txt;4;[35, 117, 218, 260];66.11833786964417;0.0;True
rnd_1500_40_4.txt;8;[2, 368, 665, 973, 1073, 1119, 1150, 1278];1800.04714012146;0.625;False
rnd_400_20_2.txt;11;[54, 109, 171, 189, 205, 245, 262, 310, 325, 358, 396];1800.0043308734894;0.2727272727272727;False
rnd_450_20_3.txt;11;[24, 68, 76, 89, 94, 95, 120, 183, 189, 259, 348];1800.006586074829;0.2727272727272727;False
rnd_600_20_3.txt;12;[100, 119, 159, 161, 192, 405, 416, 421, 458, 484, 544, 565];1800.0056030750275;0.4166666666666667;False
rnd_100_20_1.txt;8;[49, 63, 68, 78, 85, 86, 89, 99];0.3349900245666504;0.0;True
rnd_3500_30_4.txt;14;[83, 85, 109, 401, 509, 607, 892, 936, 1070, 1666, 2064, 2384, 2875, 3251];1800.196753025055;0.7142857142857143;False
rnd_75_30_3.txt;5;[5, 19, 26, 44, 54];0.02771782875061035;0.0;True
rnd_450_40_4.txt;6;[17, 30, 67, 89, 226, 255];1800.0162999629974;0.16666666666666666;False
rnd_350_30_1.txt;7;[95, 111, 136, 145, 176, 263, 306];678.2501459121704;0.0;True
rnd_300_30_1.txt;7;[80, 94, 150, 224, 229, 230, 237];236.351056098938;0.0;True
rnd_450_40_3.txt;6;[34, 220, 225, 312, 385, 414];1800.0117440223694;0.16666666666666666;False
rnd_20_50_4.txt;2;[4, 12];0.01536703109741211;0.0;True
rnd_900_20_4.txt;14;[49, 127, 259, 282, 308, 352, 354, 360, 364, 370, 648, 670, 683, 891];1800.0096688270569;0.5;False
rnd_400_50_1.txt;5;[8, 83, 217, 237, 254];596.7239410877228;0.0;True
rnd_300_50_3.txt;4;[38, 132, 148, 293];13.144906997680664;0.0;True
rnd_700_50_3.txt;5;[67, 120, 335, 591, 654];1800.0083570480347;0.2;False
rnd_2000_50_3.txt;7;[409, 1020, 1318, 1663, 1701, 1864, 1877];1800.323168039322;0.5714285714285714;False
rnd_600_20_1.txt;11;[43, 113, 125, 161, 283, 338, 392, 457, 477, 534, 561];1800.0088920593262;0.36363636363636365;False
rnd_350_20_1.txt;10;[1, 39, 92, 194, 261, 301, 305, 312, 328, 329];1800.0044300556183;0.2;False
rnd_2500_20_2.txt;18;[323, 336, 375, 376, 407, 772, 854, 878, 916, 990, 1125, 1448, 1859, 1958, 2031, 2064, 2411, 2440];1800.0851001739502;0.6666666666666666;False
rnd_50_40_4.txt;4;[4, 27, 31, 33];0.012063026428222656;0.0;True
rnd_450_20_2.txt;11;[15, 91, 94, 139, 149, 150, 297, 301, 328, 333, 410];1800.0044968128204;0.36363636363636365;False
rnd_250_20_1.txt;10;[2, 30, 46, 49, 82, 88, 162, 190, 208, 241];1745.19904088974;0.0;True
